"Format","PiBoSo CSV File"
"Venue","Victoria Circuit"
"Vehicle","Kawasaki Ninja 1000"
"User","D4rw1n"
"Data Source","GP Bikes"
"Comment",""
"Date","04/17/19"
"Time","12:33:53"
"Sample Rate","10"
"Duration","210.499"
"Segment","Session"
"Beacon Markers","14.918, 201.670"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","FrontBrake","RearBrake","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"159.301","3490.319","7073","83.711922","82.882614","1","86.243541","-0.499423","-0.657372","-0.698191","0.000000","0.000000","0.000000","0.000000","-14.471720","-684.128845","86.732422"
"159.401","3492.301","6908","83.583511","82.784966","1","84.667916","-0.705065","-0.465070","-0.670894","0.000000","0.000000","0.000000","0.000000","-14.216056","-686.498596","86.679253"
"159.501","3494.239","6804","83.457359","82.688065","1","83.087869","-0.681678","-0.466751","-0.335990","0.000000","0.000000","0.000000","0.000000","-15.815797","-688.822021","86.541733"
"159.601","3496.131","6649","83.333160","82.592407","1","81.161211","-0.621954","-0.690102","-0.493678","0.000000","0.000000","0.000000","0.000000","-18.737663","-691.090637","86.326485"
"159.701","3497.976","6492","83.213669","82.499039","1","78.867458","-0.675613","-0.653720","-0.502045","0.000000","0.000000","0.000000","0.000000","-16.082123","-693.291138","86.026962"
"159.801","3499.829","6325","83.097328","82.408302","1","76.857097","-0.693496","-0.629513","-0.219435","0.000000","0.000000","0.000000","0.000000","-17.636816","-695.416565","85.638657"
"159.901","3501.637","6176","82.983887","82.320435","1","74.851371","-0.696261","-0.703565","-0.090620","0.000000","0.000000","0.000000","0.000000","-18.076000","-697.465820","85.158035"
"160.001","3503.393","6006","82.869713","82.234810","1","72.116331","-0.746743","-0.673679","-0.046655","0.000000","0.000000","0.000000","0.000000","-20.888577","-699.424866","84.585060"
"160.101","3505.095","5838","82.761513","82.151512","1","70.088702","-0.742120","-0.602238","-0.029027","0.000000","0.000000","0.000000","0.000000","-21.890045","-701.288025","83.928528"
"160.201","3506.749","5663","82.656342","82.070412","1","68.312240","-0.698144","-0.592311","0.019312","0.000000","0.000000","0.000000","0.000000","-20.517498","-703.063599","83.198730"
"160.301","3508.359","5495","82.553238","81.991386","1","66.270987","-0.667463","-0.650706","0.154427","0.000000","0.000000","0.000000","0.000000","-19.647453","-704.753906","82.402901"
"160.401","3509.919","5299","82.452141","81.914513","1","64.055340","-0.666878","-0.636336","0.168668","0.000000","0.000000","0.000000","0.000000","-20.977970","-706.349609","81.545547"
"160.501","3511.420","5106","82.359795","81.840416","1","62.029962","-0.723723","-0.576340","0.440249","0.000000","0.000000","0.000000","0.000000","-24.575529","-707.839783","80.635262"
"160.601","3512.874","4947","82.270210","81.769440","1","59.979961","-0.669118","-0.630592","0.329692","0.000000","0.000000","0.000000","0.000000","-22.871441","-709.232666","79.667458"
"160.700","3514.271","4771","82.182434","81.701302","1","57.934692","-0.707888","-0.667988","0.563800","0.000000","0.000000","0.000000","0.000000","-23.874409","-710.519653","78.653503"
"160.800","3515.608","4593","82.097847","81.635933","1","55.816325","-0.704016","-0.786765","0.897082","0.000000","0.000000","0.000000","0.000000","-26.302919","-711.695862","77.601990"
"160.900","3516.887","4409","82.014717","81.573257","1","53.864260","-0.689709","-0.658312","0.844928","0.000000","0.000000","0.000000","0.000000","-25.221584","-712.762695","76.514664"
"161.000","3518.101","4271","81.937454","81.512985","1","51.924405","-0.725154","-0.403619","1.463177","0.000000","0.000000","0.000000","0.000000","-24.892218","-713.719055","75.405670"
"161.100","3519.269","4186","81.863548","81.454292","1","51.183487","-0.870500","-0.468478","2.870973","0.000000","0.000000","0.000000","0.000000","-38.612740","-714.576233","74.260101"
"161.200","3520.373","4013","81.785744","81.396889","1","49.295126","-0.822597","-0.622475","3.083421","0.000000","0.000000","0.000000","0.000000","-45.417549","-715.305664","73.071098"
"161.300","3521.388","3817","81.710197","81.341026","1","47.400245","-0.557083","-0.437337","2.469630","0.000000","0.000000","0.000000","0.000000","-37.152153","-715.884583","71.859581"
"161.400","3522.323","3588","81.638306","81.286125","1","45.307696","-0.509135","-0.422271","2.603121","0.000000","0.000000","0.000000","0.000000","-32.299023","-716.348145","70.661446"
"161.500","3523.199","3395","81.575348","81.232849","1","43.971704","-0.452102","-0.312371","3.460679","0.000000","0.000000","0.000000","0.000000","-35.539730","-716.726685","69.482620"
"161.600","3524.023","3231","81.518059","81.181923","1","42.610587","-0.307095","-0.340438","3.522061","0.000000","0.000000","0.000000","0.000000","-33.486378","-717.030212","68.318886"
"161.700","3524.801","3082","81.463524","81.133575","1","40.933823","-0.000160","-0.308120","3.004514","0.000000","0.000000","0.000000","0.000000","-19.234480","-717.276611","67.186256"
"161.800","3525.562","3042","81.423393","81.088333","1","40.202542","0.634332","-0.169960","-1.479511","0.392157","0.000000","0.000000","0.000000","11.156892","-717.508789","66.086990"
"161.900","3526.374","3175","81.388069","81.046753","1","40.413393","1.121374","-0.289323","-6.919331","2.745098","0.000000","0.000000","0.000000","58.882755","-717.809387","65.011147"
"162.000","3527.286","3267","81.332596","81.006271","1","41.184469","1.166880","-0.463118","-8.586589","3.529412","0.000000","0.000000","0.000000","83.085922","-718.255920","63.975071"
"162.100","3528.281","3198","81.284012","80.966415","1","40.325026","-0.487306","0.873871","-10.804508","3.529412","0.000000","0.000000","0.000000","49.704597","-718.876953","63.041622"
"162.200","3529.242","2928","81.243889","80.929565","1","35.639878","0.158437","-0.475425","-3.540449","7.450981","0.000000","0.000000","0.000000","28.318541","-719.549927","62.248734"
"162.300","3530.182","3309","81.239883","80.896912","1","36.339773","0.322109","0.188853","-4.176048","38.431374","0.000000","0.000000","0.000000","36.577335","-720.225525","61.503685"
"162.400","3531.153","3315","81.272484","80.872612","1","37.562867","0.281613","0.257396","-3.308954","54.901962","0.000000","0.000000","0.000000","23.831234","-720.956665","60.778835"
"162.501","3532.175","3595","81.341347","80.858482","1","38.690030","-0.077824","0.544650","-0.284912","73.725494","0.000000","0.000000","0.000000","-0.983979","-721.745300","60.044628"
"162.601","3533.222","3917","81.444221","80.858353","1","40.864643","-0.023072","0.710892","0.467765","79.215691","0.000000","0.000000","0.000000","-11.813196","-722.541748","59.279755"
"162.701","3534.334","4180","81.555183","80.871490","1","43.524368","0.023817","0.789383","-0.264681","82.352943","0.000000","0.000000","0.000000","-5.879659","-723.370178","58.450111"
"162.801","3535.523","4459","81.672394","80.895851","1","46.551221","0.135868","0.835033","-1.428411","85.490196","0.000000","0.000000","0.000000","2.222358","-724.248230","57.558640"
"162.901","3536.794","4780","81.805580","80.930939","1","49.557661","0.079343","0.866009","-1.965789","87.450981","0.000000","0.000000","0.000000","9.156694","-725.194580","56.616898"
"163.001","3538.148","5341","81.971214","80.978546","1","52.551514","0.059651","0.819474","-1.602577","89.019608","0.000000","0.000000","0.000000","9.172552","-726.213562","55.628716"
"163.101","3539.574","6411","82.170166","81.044945","1","54.725781","0.062572","0.538059","-1.669515","89.411766","0.000000","0.000000","0.000000","1.093652","-727.294128","54.596310"
"163.201","3541.050","6635","82.282265","81.120171","1","56.739647","-0.063430","0.583260","-2.244867","89.411766","0.000000","0.000000","0.000000","7.088555","-728.428101","53.542126"
"163.301","3542.576","6859","82.389923","81.196587","1","58.791165","-0.390951","0.537910","-0.838193","83.921570","0.000000","0.000000","0.000000","-19.461235","-729.608093","52.457012"
"163.401","3544.161","7094","82.496155","81.272812","1","61.236475","-0.549190","0.564550","-1.278702","83.137253","0.000000","0.000000","0.000000","-42.815258","-730.812317","51.306053"
"163.501","3545.811","7278","82.598854","81.349228","1","63.586258","-0.572531","0.492137","-3.588472","80.000000","0.000000","0.000000","0.000000","-55.531643","-732.019531","50.062351"
"163.601","3547.515","7402","82.687309","81.425606","1","65.329795","-0.737742","0.475438","-5.758281","76.470589","0.000000","0.000000","0.000000","-65.291328","-733.201050","48.716553"
"163.701","3549.260","7424","82.747536","81.500717","1","66.718371","-0.784460","0.470518","-9.043802","75.686279","0.000000","0.000000","0.000000","-81.156425","-734.318604","47.261971"
"163.801","3551.023","7283","82.769005","81.573380","1","67.085561","-0.683452","0.370003","-15.764891","75.686279","0.000000","0.000000","0.000000","-94.395035","-735.338013","45.706455"
"163.901","3552.777","7156","82.772942","81.645325","1","66.318867","-0.751728","0.268010","-25.005238","75.686279","0.000000","0.000000","0.000000","-98.894135","-736.242126","44.083530"
"164.001","3554.482","6718","82.751457","81.721764","1","64.527230","-0.671987","0.347117","-25.009813","75.686279","0.000000","0.000000","0.000000","-110.401688","-737.024719","42.445110"
"164.101","3556.109","6058","82.729568","81.803619","1","60.838605","-0.778255","0.342300","-25.143730","75.686279","0.000000","0.000000","0.000000","-111.416588","-737.668152","40.824123"
"164.201","3557.594","5370","82.711555","81.892464","1","54.450213","-0.907955","0.200192","-25.002930","75.686279","0.000000","0.000000","0.000000","-88.901970","-738.169739","39.299187"
"164.300","3558.901","5036","82.712311","81.982330","1","48.777182","-0.039054","-0.109814","-21.577326","68.627457","0.000000","0.000000","0.000000","-0.151873","-738.563538","37.940289"
"164.400","3560.188","4760","82.671265","82.055840","1","50.492989","0.542000","0.109191","-25.000427","52.549023","0.000000","0.000000","0.000000","26.487604","-738.959717","36.622322"
"164.500","3561.546","5712","82.722710","82.114014","1","53.068222","0.031659","0.093742","-25.038248","62.352943","0.000000","0.000000","0.000000","-10.655696","-739.382751","35.247780"
"164.600","3563.025","5669","82.746910","82.188126","1","56.313178","0.630731","0.121505","-25.000460","0.000000","0.000000","0.000000","0.000000","-134.969437","-739.882019","33.790901"
"164.700","3564.524","5090","82.725304","82.253098","1","55.039193","-0.055035","0.176794","-25.022188","0.000000","0.000000","0.000000","0.000000","8.542555","-740.413147","32.339821"
"164.800","3565.982","4448","82.729095","82.316101","1","53.151649","-0.215536","0.415101","-25.000456","0.000000","0.000000","0.000000","0.000000","43.045010","-740.897278","30.921677"
"164.900","3567.362","3823","82.724442","82.371529","1","49.786723","0.468051","0.198508","-23.248491","0.000000","0.000000","0.000000","0.000000","-11.176702","-741.296326","29.554472"
"165.000","3568.683","3465","82.725830","82.418945","1","48.224580","-0.299525","0.513169","-25.000717","0.000000","0.000000","0.000000","0.000000","1.710615","-741.637146","28.234600"
"165.100","3569.938","3052","82.727989","82.454529","1","45.831377","-0.113286","0.311330","-25.000319","0.000000","0.000000","0.000000","0.000000","6.416429","-741.893860","26.956341"
"165.200","3571.121","2767","82.729538","82.476654","1","42.672296","-2.057038","0.513748","-25.104729","0.000000","0.000000","0.000000","0.000000","-11.806293","-742.079407","25.732300"
"165.300","3572.214","2594","82.729958","82.485687","1","40.566790","-0.366620","0.030301","-25.002739","0.000000","0.000000","0.000000","0.000000","16.394222","-742.195190","24.584517"
"165.400","3573.221","2460","82.728127","82.481750","1","38.088710","0.082275","0.129865","-25.000727","0.000000","0.000000","0.000000","0.000000","15.500087","-742.230652","23.501699"
"165.500","3574.165","2386","82.723282","82.468361","1","36.404290","-0.316398","-0.280635","-25.021086","0.000000","0.000000","0.000000","0.000000","23.640863","-742.203003","22.469103"
"165.600","3575.061","2384","82.715607","82.448021","1","35.035994","-0.158587","-0.429635","-25.003311","0.000000","0.000000","0.000000","0.000000","31.610949","-742.135010","21.480059"
"165.700","3575.920","2515","82.706085","82.422928","1","33.642073","-0.079863","-0.569969","-25.000242","0.000000","0.000000","0.000000","0.000000","36.796341","-742.046875","20.530493"
"165.800","3576.722","2394","82.687157","82.399338","1","30.942691","-0.143875","-0.781080","-25.001593","0.000000","0.000000","0.000000","0.000000","40.207199","-741.945190","19.643730"
"165.900","3577.479","2055","82.655212","82.377693","1","28.135990","-0.007556","-0.734592","-25.018417","0.000000","0.000000","0.000000","0.000000","33.327599","-741.880127","18.827309"
"166.000","3578.183","2046","82.634727","82.362610","1","25.410738","0.103820","-0.689865","-25.005211","0.000000","0.000000","0.000000","0.000000","30.454697","-741.845337","18.084967"
"166.101","3578.839","2035","82.617500","82.355408","1","22.358522","0.114589","-0.652939","-25.013550","0.000000","0.000000","0.000000","0.000000","26.190268","-741.840393","17.408901"
"166.201","3579.410","2022","82.605507","82.355965","1","19.404456","0.131250","-0.564008","-25.003756","0.000000","0.000000","0.000000","0.000000","22.780952","-741.857544","16.830872"
"166.301","3579.908","2011","82.598709","82.362984","1","16.542706","0.144439","-0.462856","-24.990936","0.000000","0.000000","0.000000","0.000000","17.354803","-741.886108","16.334459"
"166.401","3580.337","2000","82.597015","82.375069","1","14.102395","0.096938","-0.433899","-25.013050","0.000000","0.000000","0.000000","0.000000","15.156575","-741.919800","15.912066"
"166.501","3580.705","1966","82.598907","82.390900","1","11.980629","0.131179","-0.395707","-25.001398","0.000000","0.000000","0.000000","0.000000","12.229461","-741.954407","15.552890"
"166.601","3581.002","1484","82.601059","82.409042","1","8.398765","0.064810","0.169240","-25.053688","0.000000","0.000000","0.000000","0.000000","-21.805832","-741.999634","15.269409"
"166.701","3581.175","-290","82.567505","82.418419","1","8.478875","-0.758281","-0.227549","-13.471316","0.000000","0.000000","0.000000","0.000000","110.453285","-742.086182","15.127447"
"166.801","3581.329","-250","82.540871","82.421242","1","7.311072","0.497457","-0.297982","-21.613546","0.000000","0.000000","0.000000","0.000000","2.255212","-742.200439","15.013701"
"166.901","3581.469","-213","82.519424","82.422676","1","5.413875","0.635910","-0.188106","-25.002594","0.000000","0.000000","0.000000","0.000000","-1.357660","-742.323364","14.917624"
"167.001","3581.592","-179","82.501991","82.423378","1","4.752940","0.010942","-0.933506","-24.994877","0.000000","0.000000","0.000000","0.000000","-41.112782","-742.435547","14.834600"
"167.101","3581.676","-149","82.488121","82.427162","1","6.018415","0.106310","-0.931891","-25.015459","0.000000","0.000000","0.000000","0.000000","-49.561985","-742.524353","14.781527"
"167.201","3581.705","218","82.477821","82.435066","1","2.402461","-0.771513","-0.653159","-24.703180","0.000000","0.000000","0.000000","0.000000","17.675467","-742.575256","14.770503"
"167.301","3581.677","-79","82.470802","82.442078","1","0.441643","-0.176362","0.494184","-25.008713","0.000000","0.000000","0.000000","0.000000","5.051689","-742.582520","14.801621"
"167.401","3581.670","14","82.466080","82.446709","1","0.359468","-0.064009","0.404809","-24.116215","0.000000","0.000000","0.000000","0.000000","-4.181315","-742.577942","14.807220"
"167.501","3581.665","-7","82.462906","82.449890","1","0.175066","0.014041","0.001256","-23.570623","0.000000","0.000000","0.000000","0.000000","-1.214231","-742.574829","14.811228"
"167.601","3581.661","-18","82.460770","82.452019","1","0.024201","0.025149","0.047869","-23.192301","0.000000","0.000000","0.000000","0.000000","-1.301300","-742.572998","14.814143"
"167.701","3581.660","0","82.459335","82.453461","1","0.010859","-0.004245","0.001128","-23.009781","0.000000","0.000000","0.000000","0.000000","-0.108927","-742.572937","14.814829"
"167.801","3581.660","0","82.458374","82.454422","1","0.008847","0.015301","0.026803","-22.941153","0.000000","0.000000","0.000000","0.000000","0.048474","-742.572876","14.814911"
"167.900","3581.660","0","82.457726","82.455070","1","0.010300","0.002104","0.006129","-22.920671","0.000000","0.000000","0.000000","0.000000","0.019584","-742.572876","14.815020"
"168.000","3581.660","0","82.457291","82.455505","1","0.002665","0.000156","0.007556","-22.854160","0.000000","0.000000","0.000000","0.000000","-0.118714","-742.572876","14.815071"
"168.100","3548.499","2025","82.488121","82.458321","0","2.747420","-0.000861","0.002734","0.566643","0.000000","0.000000","0.000000","100.000000","0.007429","-733.776672","47.848782"
"168.200","3548.516","2025","82.519478","82.466644","0","1.472151","-0.040731","-0.018102","0.751281","0.000000","0.000000","0.000000","100.000000","-0.175979","-733.787659","47.835442"
"168.300","3548.518","2025","82.547073","82.478859","0","0.402693","-0.016040","0.016040","0.646447","0.000000","0.000000","0.000000","100.000000","0.152955","-733.789001","47.834072"
"168.400","3548.513","2042","82.572479","82.493599","0","0.652832","-0.000808","-0.009762","0.536775","27.058825","0.000000","0.000000","100.000000","-0.211822","-733.786072","47.837585"
"168.500","3548.512","6561","82.808693","82.523453","0","0.079262","-0.003281","0.001831","0.614722","100.000000","0.000000","0.000000","0.000000","-0.186041","-733.785278","47.838448"
"168.600","3548.513","13795","83.642441","82.645439","0","0.111091","0.034741","-0.001131","0.608453","100.000000","0.000000","0.000000","32.000004","-0.241774","-733.785889","47.837502"
"168.700","3548.512","13949","83.848793","82.848671","0","0.038240","-0.014262","-0.016868","0.699705","85.882355","0.000000","0.000000","98.666626","0.260304","-733.785156","47.838322"
"168.800","3548.512","14012","84.045204","83.048660","1","0.020901","-0.001609","0.013872","-0.027488","85.098038","0.000000","0.000000","76.571434","-0.123661","-733.786133","47.838745"
"168.900","3548.524","13993","84.355453","83.253372","1","1.042559","-0.011267","0.442809","-0.209808","84.313728","0.000000","0.000000","47.999996","-1.445139","-733.795471","47.829998"
"169.000","3548.588","13815","84.949593","83.497673","1","3.895212","-0.006383","0.886048","-0.089288","84.313728","0.000000","0.000000","19.428509","-2.561355","-733.840088","47.780449"
"169.100","3548.721","11814","85.637146","83.813522","1","6.122343","-0.283825","0.713219","0.142510","84.313728","0.000000","0.000000","0.000000","11.673643","-733.931396","47.674839"
"169.200","3548.886","13912","86.186203","84.177238","1","6.974599","-0.015689","0.566997","0.506873","73.725494","0.000000","0.000000","0.000000","-12.384971","-734.045898","47.544739"
"169.300","3549.094","13924","86.445267","84.540977","1","8.898655","-0.068876","0.485711","2.881939","52.941177","0.000000","0.000000","0.000000","-32.350838","-734.193237","47.382946"
"169.400","3549.351","13256","86.639595","84.875031","1","10.463103","-0.079712","0.421666","5.037507","42.745098","0.000000","0.000000","0.000000","-58.466625","-734.374268","47.183277"
"169.500","3549.647","10051","86.442284","85.146835","1","11.813703","-0.129349","0.346894","5.229856","38.823528","0.000000","0.000000","0.000000","-81.473869","-734.576111","46.947628"
"169.600","3549.979","6447","86.226128","85.321266","1","13.315009","-0.119704","0.384197","2.177144","38.039215","0.000000","0.000000","0.000000","-96.865540","-734.788757","46.670681"
"169.702","3550.354","3320","86.071205","85.430725","1","14.415513","-0.017850","0.342951","-5.089489","38.039215","0.000000","0.000000","0.000000","-93.193222","-735.007385","46.342045"
"169.801","3550.726","2722","85.997673","85.495827","1","13.749239","-0.348918","-0.029535","-15.580587","38.039215","0.000000","0.000000","100.000000","-12.976155","-735.189148","45.986496"
"169.901","3551.030","2787","85.978432","85.542732","1","13.792638","0.823804","-0.008571","-25.008965","38.039215","0.000000","0.000000","62.878799","100.376770","-735.259888","45.634674"
"170.001","3551.408","2787","85.974258","85.575150","1","15.403764","0.307672","0.240008","-25.002699","38.039215","0.000000","0.000000","62.878780","86.613190","-735.422607","45.258301"
"170.101","3551.831","2789","85.978371","85.598221","1","16.671518","0.428399","0.106124","-25.000830","40.392159","0.000000","0.000000","60.361214","83.533859","-735.651855","44.875004"
"170.201","3552.290","2790","85.988007","85.615074","1","17.704766","0.199577","0.185951","-23.234602","41.176472","0.000000","0.000000","59.557014","82.176971","-735.961731","44.508877"
"170.301","3552.763","2790","85.999153","85.627388","1","17.976321","-0.097699","0.160291","-14.747886","41.568626","0.000000","0.000000","59.316669","43.967854","-736.307617","44.152081"
"170.401","3553.245","2795","86.016312","85.637009","1","18.587063","-0.160033","0.319831","-5.715350","46.666668","0.000000","0.000000","54.121483","11.827337","-736.655945","43.784096"
"170.501","3553.757","2815","86.047050","85.645302","1","20.086700","-0.129502","0.515176","0.085178","54.901962","0.000000","0.000000","64.421730","-4.873477","-737.009705","43.380604"
"170.601","3554.315","2833","86.089508","85.653252","1","22.152094","-0.060687","0.708820","0.593187","64.705887","0.000000","0.000000","73.194008","-2.765896","-737.383545","42.931358"
"170.701","3554.928","2824","86.136070","85.661308","1","24.221415","-0.161606","0.818318","-0.506800","67.058823","0.000000","0.000000","92.360374","1.060885","-737.796082","42.438404"
"170.801","3555.598","2826","86.178864","85.668716","1","26.451987","-0.252313","0.797521","1.020558","69.803925","0.000000","0.000000","94.866776","-8.169486","-738.242798","41.896248"
"170.901","3556.333","2868","86.222343","85.674660","1","29.126170","-0.468500","0.807345","4.932800","73.333336","0.000000","0.000000","13.008960","-28.577705","-738.711365","41.284382"
"171.001","3557.141","3049","86.269875","85.679283","1","31.854927","-0.277997","0.739750","5.410612","75.294121","0.000000","0.000000","0.000000","-37.352325","-739.177673","40.577610"
"171.101","3558.016","3257","86.322205","85.683815","1","34.083617","0.148719","0.696877","0.006395","75.294121","0.000000","0.000000","0.000000","-7.648221","-739.650391","39.791504"
"171.201","3558.951","3477","86.375961","85.689087","1","36.366284","0.005013","0.681859","-2.146369","75.294121","0.000000","0.000000","0.000000","13.429960","-740.171387","38.962696"
"171.301","3559.951","3692","86.431145","85.695160","1","38.957290","-0.256288","0.747413","-0.221418","75.294121","0.000000","0.000000","0.000000","1.259644","-740.744080","38.087120"
"171.401","3561.021","3918","86.487907","85.701912","1","41.624512","-0.504005","0.697908","3.062968","75.294121","0.000000","0.000000","0.000000","-24.908628","-741.339783","37.139542"
"171.501","3562.163","4143","86.548103","85.709511","1","44.289250","-0.114928","0.687751","0.796079","76.078430","0.000000","0.000000","0.000000","-18.891661","-741.928955","36.098915"
"171.600","3563.368","4358","86.610558","85.718681","1","46.464584","0.054729","0.646384","-1.775748","76.078430","0.000000","0.000000","0.000000","7.593931","-742.534668","34.992977"
"171.700","3564.635","4611","86.678268","85.729950","1","48.866868","-0.229266","0.711849","-0.242799","76.078430","0.000000","0.000000","0.000000","-1.424687","-743.179993","33.837551"
"171.800","3565.973","4886","86.758270","85.743980","1","51.661320","-0.406934","0.768278","1.289753","76.078430","0.000000","0.000000","0.000000","-14.137269","-743.850708","32.612354"
"171.900","3567.388","5168","86.854240","85.762314","1","54.799043","-0.379013","0.825046","1.437864","76.078430","0.000000","0.000000","0.000000","-26.125160","-744.518188","31.292807"
"172.000","3568.884","5411","86.957115","85.785889","1","57.552834","-0.291655","0.776830","0.214325","76.078430","0.000000","0.000000","0.000000","-11.769416","-745.169189","29.872942"
"172.100","3570.447","5686","87.062935","85.814690","1","60.083775","-0.173115","0.778497","-0.248895","76.078430","0.000000","0.000000","0.000000","-6.005091","-745.815125","28.373846"
"172.200","3572.084","5992","87.175583","85.848549","1","62.657755","-0.084556","0.792459","-0.882426","76.078430","0.000000","0.000000","0.000000","4.073852","-746.478271","26.802155"
"172.300","3573.797","6303","87.295860","85.887772","1","65.576232","-0.222679","0.841200","-0.177541","76.078430","0.000000","0.000000","0.000000","-2.930960","-747.174438","25.161406"
"172.400","3575.591","6630","87.425133","85.932480","1","68.562735","-0.394908","0.821119","0.245678","76.078430","0.000000","0.000000","0.000000","-12.476786","-747.895813","23.442713"
"172.500","3577.467","7110","87.573997","85.983940","1","71.656341","-0.502815","0.785918","-0.170743","76.078430","0.000000","0.000000","0.000000","-19.867285","-748.618652","21.634300"
"172.600","3579.427","7732","87.753296","86.045471","1","74.745298","-0.550102","0.786055","-0.522156","76.078430","0.000000","0.000000","0.000000","-25.996548","-749.324829","19.726360"
"172.700","3581.465","8878","87.987381","86.123428","1","77.448669","-0.540229","0.604921","-2.018708","76.078430","0.000000","0.000000","0.000000","-43.759720","-749.999878","17.722410"
"172.800","3583.569","9061","88.071083","86.210503","1","79.693252","-0.735619","0.510716","-4.271505","76.078430","0.000000","0.000000","0.000000","-61.244961","-750.629089","15.633362"
"172.900","3585.729","9107","88.113281","86.289940","1","81.490423","-0.709872","0.450168","-8.475823","76.078430","0.000000","0.000000","0.000000","-72.568069","-751.169250","13.459098"
"173.000","3587.913","9018","88.124115","86.364563","1","81.714194","-0.673850","0.379279","-15.229865","76.078430","0.000000","0.000000","0.000000","-77.868477","-751.583496","11.229540"
"173.100","3590.084","8852","88.118057","86.438194","1","80.700114","-0.633877","0.289784","-24.175362","76.078430","0.000000","0.000000","0.000000","-72.893326","-751.866089","8.988701"
"173.200","3592.227","8725","88.129387","86.515839","1","78.500555","-0.967683","0.476357","-25.003696","76.078430","0.000000","0.000000","0.000000","-68.226051","-752.017578","6.782137"
"173.300","3594.254","8534","88.168625","86.597084","1","73.267280","-1.067383","0.336711","-25.000898","76.078430","0.000000","0.000000","0.000000","-9.900950","-751.985657","4.670145"
"173.401","3596.151","8543","88.182236","86.669830","1","71.180392","0.353579","-0.022151","-25.022213","76.078430","0.000000","0.000000","0.000000","89.359856","-751.776489","2.662159"
"173.501","3598.073","9250","88.214691","86.713333","1","75.559371","0.763917","-0.137994","-24.997944","76.078430","0.000000","0.000000","0.000000","149.435394","-751.580200","0.643079"
"173.601","3600.175","7521","88.001152","86.718323","1","80.636874","-0.069687","-0.287909","-25.093004","76.078430","0.000000","0.000000","0.000000","72.765076","-751.466858","-1.531156"
"173.701","3602.390","5546","87.765633","86.671333","1","80.433016","0.381821","-1.234155","-25.006790","76.078430","0.000000","0.000000","0.000000","-28.201571","-751.485962","-3.783579"
"173.801","3604.596","4215","87.579628","86.596718","1","79.183424","-0.035495","-5.418244","-24.804014","76.078430","0.000000","0.000000","0.000000","-54.697014","-751.609863","-5.998684"
"173.901","3606.775","3228","87.421570","86.537613","1","78.313953","-0.429420","-0.447607","-25.000858","0.000000","0.000000","0.000000","0.000000","-24.795053","-751.772583","-8.174016"
"174.001","3608.909","2796","87.290459","86.515709","1","74.863634","-0.171560","-0.349431","-24.894772","0.000000","0.000000","0.000000","0.000000","139.563171","-751.980591","-10.291369"
"174.101","3610.910","2038","87.171860","86.550407","1","69.856224","0.217614","-0.231291","-5.538847","0.000000","0.000000","0.000000","0.000000","64.865555","-752.222656","-12.265882"
"174.201","3612.810","2024","87.104004","86.638901","1","67.065772","0.948528","-0.066931","-4.142530","0.000000","0.000000","0.000000","0.000000","77.511948","-752.483215","-14.136084"
"174.301","3614.631","1722","87.065613","86.718895","1","62.753364","-0.086104","0.465219","6.939246","0.000000","0.000000","0.000000","0.000000","60.938347","-752.752991","-15.925251"
"174.401","3616.326","1797","87.044502","86.779236","1","58.755487","0.563510","0.360515","25.001837","0.000000","0.000000","0.000000","0.000000","23.607031","-753.020325","-17.588457"
"174.501","3617.940","1742","87.039284","86.826485","1","55.779940","-0.195390","1.412134","24.925617","0.000000","0.000000","0.000000","0.000000","35.542004","-753.233948","-19.177227"
"174.601","3619.479","1291","87.011887","86.862709","1","53.808203","0.182668","0.559570","17.233778","0.000000","0.000000","0.000000","0.000000","30.707027","-753.405823","-20.696396"
"174.701","3620.930","799","86.987411","86.887177","1","50.530538","0.632935","0.247490","25.003935","0.000000","0.000000","0.000000","0.000000","11.591174","-753.567993","-22.129671"
"174.801","3622.326","410","86.970970","86.903618","1","48.845050","-0.354429","1.073790","25.020742","0.000000","0.000000","0.000000","0.000000","33.556000","-753.680115","-23.512548"
"174.901","3623.642","-210","86.959923","86.914665","1","46.263514","0.506655","0.546217","25.014288","0.000000","0.000000","0.000000","0.000000","29.796103","-753.747009","-24.819391"
"175.001","3624.899","-657","86.952499","86.922089","1","43.540878","-0.152532","0.608600","25.002851","0.000000","0.000000","0.000000","0.000000","23.089445","-753.773071","-26.071152"
"175.101","3626.090","-959","86.947510","86.927078","1","41.538328","0.028620","0.716458","24.909512","0.000000","0.000000","0.000000","0.000000","25.956312","-753.759277","-27.258961"
"175.200","3627.208","-1143","86.944160","86.930428","1","39.787410","-0.139009","0.340709","25.016359","0.000000","0.000000","0.000000","0.000000","32.185287","-753.697571","-28.377972"
"175.300","3628.295","-1174","86.941910","86.932686","1","38.726573","0.042116","0.351557","24.999958","0.000000","0.000000","0.000000","0.000000","25.191616","-753.623901","-29.464220"
"175.400","3629.352","-1134","86.940399","86.934196","1","37.371101","-0.169614","0.210029","25.002064","0.000000","0.000000","0.000000","0.000000","15.160061","-753.555054","-30.519783"
